,Hotel_Names,Staff_Rating,Facilities_Rating,Cleanliness_Rating,Comfort_Rating,Value_For_Money_Rating,Location_Rating,Free_WiFi_Rating,Final_Grade
6867,cozy-apartment-best-location-10-min-from-tlv,0,0,0,0,0,0,0,0
6868,west,7.7,7.4,7.6,7.9,7.1,8.1,8.2,7.3
6869,spat-ashdod,7.2,6.1,6.9,6.6,5.9,7.4,6.4,6.2
6870,spat-apartments,7.6,8,8.1,7.5,7.9,8.8,6.2,7.9
6871,levinsky-market-apartments,7.2,6.9,7.1,7,6.9,8.4,8,6.6
6872,spat-beach,7.7,6.4,7.1,6.8,6.5,8.4,7.5,6.7
6873,bell,7.9,6.5,6.8,6.9,6.8,8.9,7.8,6.7
6874,isramax-apartment-near-the-sea,8.9,8.2,9.1,8.5,8,8.3,10,8.3
6875,marina-towers-pool-suite,7.6,7.1,6.8,7.3,7,8.8,7,7
6876,loginn-pink-amp-blondie,7.3,6.9,7.1,7.4,7.1,9.1,7.8,7
6877,trumpeldor-beach-apartments-tlv,9.2,8.4,8.3,8.3,8.2,9.5,9.6,8.4
6878,chic-apartments-by-the-beach,6.7,6.6,6.9,6.9,6.6,8.7,8.8,6.6
6879,old-jaffa-39-s-penthouse-hostel,8.5,8.2,8.5,8.2,8.1,9.2,8.1,8.3
6880,cosy-room-near-idc-amp-bet-prothea-herzelyia-center,9.3,8.9,9.5,8.9,8.3,8.8,2.5,8.5
6881,olala-marina,8.2,7.6,7.7,7.8,7,9.5,5,7.5
6882,design-apartments,7.3,7,7.6,7.5,6.5,8.7,8.8,6.8
6883,sunny-sea-view-studio,8.9,7.8,8.3,8.5,8.2,9.4,9,8.2
6884,cozy-bloomfield-guesthouse,5.9,5.3,5.2,5.6,6.4,7.3,8.3,5.3
6885,oscar,9.9,9.3,9.8,9.5,9.2,9.9,7.1,9.5
6886,inta,9.2,8.4,9.1,8.9,8.6,8.8,8,8.8
6887,dizengoff-penthouse-tel-aviv-yafo,7.8,7.7,7.5,7.5,7.8,9.5,10,7.8
6888,new-lovely-suite-in-carmel-market-by-the-beach,0,0,0,0,0,0,0,0
6889,beach-view-apartments,5.6,4.5,4.5,4.9,4.6,7,6.9,3.7
6890,room-service,0,0,0,0,0,0,0,3.8
6891,ctlv-rambam-residence,0,0,0,0,0,0,0,9.6
6892,dan-accadia-herzliya,8.1,8.1,8.2,8.1,7.1,9.1,8.5,7.9
6893,tel-aviv-home,9.1,8.8,8.6,8.9,8.6,9.4,8.8,8.8
6894,sea-line-from-r-amp-a-group,5.3,4.5,4.7,4.7,3.8,5.9,5,3.4
6895,hilton-tel-aviv,7.7,7.9,8.1,8.3,6.8,8.8,8.4,7.6
6896,yirmeyahu-suite-two,8.1,8.2,7.7,8.2,8.5,10,8.8,8.5
6897,bugrashov-area-suite-four,7.1,7.9,8.8,9.3,8.6,8.9,5,7.9
6898,room-near-sheba-medical-center,0,0,0,0,0,0,0,8.7
6899,yohanan-hasandlar,9.4,9.2,9.8,9.7,8.4,9.4,10,9.3
6900,marina-village,9.6,8.9,9.5,9.3,9.3,9.8,9.6,9.2
6901,miraks-harav-kuk,9.2,7.8,7.9,7.9,8,9.4,7.5,8
6902,yarkon-by-beach-apartments-tlv,7.2,7.4,7.1,7.1,6.8,9.1,7.5,7.3
6903,ronens-138-13,0,0,0,0,0,0,0,6.9
6904,live-at-tlv,0,0,0,0,0,0,0,9.1
6905,magnifique-studio-avec-grande-terasse-a-tel-aviv,0,0,0,0,0,0,0,7.8
6906,ziv-apartments-hovevei-tsiyon-5,9.7,9.7,9.7,9.1,9.1,10,10,9.6
6907,the-vista-at-hilton-tel-aviv,7.5,7.5,8,8.2,7.3,8.6,5,7.9
6908,apartment-leonardo,0,0,0,0,0,0,0,8.9
6909,amazing-3bedrooms-2-baths-balcony-and-parking-prv,8.2,8.6,8.2,8.5,8.2,9.5,7.5,8.4
6910,renoma-apartments,9.9,9.7,9.9,9.8,9.4,9.8,9.3,9.7
6911,isramax-tchernikhovski-apartment,8.7,8.6,9.1,8.6,8.2,8.2,8.8,8.4
6912,apt-in-quality-complex-pool-sea-view-beach-access,0,0,0,0,0,0,0,0
6913,amazing-2-bedrooms-apartment-in-the-down-town,0,0,0,0,0,0,0,9.5
6914,daniel-beach-view-boutique-apt,9,9.1,8.9,9.2,8.4,9.6,7.5,9
6915,searooftop-47-wersuites-47-tlv-beach-47-80m2roof-47-privateparking-tel-aviv-yafo,8.2,7.7,8,8,7.5,8.7,8.3,7.9
6916,beach-front-dream-penthouse-pool-amp-gym-amp-parking,0,0,0,0,0,0,0,0
6917,apartments-petah-tiqwa,8.7,7.8,7.8,7.9,7.8,8.5,8.8,7.9
6918,beautiful-interior-with-fantastic-private-outdoor-space,0,0,0,0,0,0,0,0
6919,last-minute-herzliya,10,9,9,9,9.4,10,7.5,9.3
6920,arlozorov-street-32,0,0,0,0,0,0,0,8.2
6921,22-brkyh,8.4,7.9,8.2,8.2,7.2,6.9,6.2,7.5
6922,ben-yehuda-apartment-tel-aviv3,0,0,0,0,0,0,0,7.4
6923,allen-be-29,8.5,8.6,9,8.7,7.8,9,10,8.5
6924,perfect-apartment-on-the-beach,0,0,0,0,0,0,0,9.5
6925,suites-bat-yam-bat-yam,7.6,6.2,6.4,6.4,6.2,8.6,5,6.2
6926,carmel-market-apartments-tl-byb-ypv,7.9,7.2,7.4,7.9,7.8,7.9,10,7.1
6927,arianked-palace,0,0,0,0,0,0,0,9.8
6928,the-surfer-39-s-beach-house-tel-aviv-yafo,7.4,6.2,5.7,6.1,6.3,8.4,7.5,6
6929,sheffer,8.7,8,8.3,8.2,8.2,8.2,8.8,8.1
6930,mini-hostel,0,0,0,0,0,0,0,6.7
6931,sunset-beach-apartments-tel-aviv,6.4,6.1,6.6,6.7,6.2,8.7,4.6,6.3
6932,kapah-10-private-beach-market-studio-balcony,0,0,0,0,0,0,0,5.3
6933,inntlv,7.7,6.8,6.9,7,7.4,6.7,7.3,6.7
6934,kvartira-na-liuboi-srok-s-shikarnym-vidom-na-pervoi-linii-bat-iam-al-per-2,0,0,0,0,0,0,0,8.9
6935,kerem-beach-house-with-private-yard-nearby-carmel-market-and-beach,0,0,0,0,0,0,0,0
6936,boutique-sea-residence-by-the-beach,0,0,0,0,0,0,0,6.1
6937,emilia-tlv,9.9,9.6,9.7,9.7,9.4,9.8,9.2,9.7
6938,flea-market-studio-tel-aviv-yafo,6.3,5.4,6.3,5.7,5.1,7.5,6.9,5
6939,hilton-beach-aptartments,0,0,0,0,0,0,0,7.6
6940,renovated-large-3rm-apartment-5-min-from-the-beach,0,0,0,0,0,0,0,8.2
6941,cozy-studio-by-dizengoff-blvd,8.2,7.6,7.8,7.8,7.7,8.8,10,7.7
6942,modern-amp-bright-3-bdr-close-to-the-beach,8.5,8.8,8.7,9.4,8.7,9.8,7.5,8.7
6943,geula-suites,8.7,7.4,7.6,7.4,6.9,8.9,2.5,7.5
6944,herzliya-sea-view-apartment,9.3,8.3,8.7,8.7,8.4,9.6,6.7,8.7
6945,carmel-market-apartments-tel-aviv-yafo,0,0,0,0,0,0,0,5.7
6946,koblers-house,0,0,0,0,0,0,0,7.4
6947,beautiful-penthouse-sea-view,0,0,0,0,0,0,0,0
6948,amazing-apartment-5-min-from-the-beach-tel-aviv-yafo,7.3,6.9,7.2,7.3,6.7,9,6.6,6.7
6949,elegant-jaffa-port-apartment,0,0,0,0,0,0,0,0
6950,apartments4you-betti,0,0,0,0,0,0,0,0
6951,romantic-apartment-in-shenkin-srteet,0,0,0,0,0,0,0,0
6952,bugrashov-area-suite-three,7.1,8.6,8.6,7.9,7.5,8.6,5,7.3
6953,corner-market,0,0,0,0,0,0,0,9.4
6954,171-hayarkon-street,0,0,0,0,0,0,0,4.8
6955,dizengoff-square-superb-1-bedroom-with-balcony,7.5,8.2,8.6,8,7.6,9.5,10,8.4
6956,molayem,7,5.8,6.5,5.8,5.2,6.4,10,5.9
6957,luxury-2bdrm-balcony-amp-parking-close-to-the-beach,8.2,9,8.7,9,8.4,9.4,10,8.8
6958,new-romantic-apartment-by-the-beach,0,0,0,0,0,0,0,8.8
6959,michal-39-place,9.5,8.5,8.7,8.9,8.8,8.6,10,8.7
6960,two-bedroom-apartment-with-patio-and-pool,0,0,0,0,0,0,0,8.6
6961,duplex-on-the-beach-ashdod,9.3,8.6,9.3,9.1,8,9.8,8.8,9
6962,italian-design-apartment-in-rotchild-habima,0,0,0,0,0,0,0,8.8
6963,spat-vip,9.2,8,8.8,9,7.3,8.1,10,7.7
6964,marina-towers-herzeliya,9.2,8.7,8.7,9.2,8.2,9.7,7.5,9
6965,mqvm-blb-ypv-makom-be-lev-jaffa,0,0,0,0,0,0,0,9.2
6966,gordon-area-suite-five,6.2,6.2,6.5,7.2,6.4,8.2,7.5,5.9
6967,little-tel-aviv-2-minutes-from-the-beach,0,0,0,0,0,0,0,6.8
6968,jaffa-experience-home,9.1,8.4,8.7,8.8,8.2,10,7.5,8.5
6969,amazing-jaffa-by-tlv2rent,0,0,0,0,0,0,0,8.8
6970,lovely-appartment-premium-location,8.5,8.3,8.4,7.8,7.9,7.6,9.2,7.9
6971,see-amp-sun,9.5,8.7,9.6,9.3,8.9,9.1,9.2,9
6972,rothschild-area-one-bdr-with-a-big-terrasse,6.8,7,7,7,6.6,8.6,5,7
6973,tel-aviv-center,0,0,0,0,0,0,0,0
6974,boardwalk-sea-apartment,7.3,6.5,6,6.2,6.4,8.5,5,6.4
6975,rothschild-area-one-bdr-with-a-big-terrasse,6.8,7,7,7,6.6,8.6,5,7
6976,tel-aviv-center,0,0,0,0,0,0,0,0
6977,boardwalk-sea-apartment,7.3,6.5,6,6.2,6.4,8.5,5,6.4
6978,bt-ym-l-hym,9.3,8.8,9,8.5,8.1,8.7,7.5,8.6
6979,cosy-studio-in-a-luxury-herzeliya,0,0,0,0,0,0,0,9.1
6980,bograshov-area-boutique-apartment-1bdr-and-balcony,7.8,7.7,8.1,7.7,7.4,9,10,8
6981,lex-home,8.7,8.6,8.7,8.7,8.3,9.5,8.8,8.7
6982,vqyynvs-bmrynh-prty,0,0,0,0,0,0,0,5.8
6983,stylish-studio-city-apt-w-private-balcony-by-sea-n-39-rent,0,0,0,0,0,0,0,7
6984,luka-15-underground,0,0,0,0,0,0,0,5.1
6985,tommy-39-s-house-rothschild,0,0,0,0,0,0,0,0
6986,great-studio-near-dizengoff-centar-amp-bograshov,0,0,0,0,0,0,0,6.2
6987,a-breathtaking-new-designed-penthouse-in-se-tlv,10,9.8,9.9,9.9,9.9,9.1,10,9.7
6988,apartment4you-maya,0,0,0,0,0,0,0,9.6
6989,bograshov-area-amazing-3-bdr-w-balcony-amp-parking,8,8.3,8.6,8.9,8.1,10,10,8.8
6990,superb-1-5-bdr-w-47-parking-close-to-the-beach,0,0,0,0,0,0,0,8.1
6991,ronens-138-13,0,0,0,0,0,0,0,6.9
6992,live-at-tlv,0,0,0,0,0,0,0,9.1
6993,magnifique-studio-avec-grande-terasse-a-tel-aviv,0,0,0,0,0,0,0,7.8
6994,the-vista-at-hilton-tel-aviv,7.5,7.5,8,8.2,7.3,8.6,5,7.9
6995,amazing-3bedrooms-2-baths-balcony-and-parking-prv,8.2,8.6,8.2,8.5,8.2,9.5,7.5,8.4
6996,renoma-apartments,9.9,9.7,9.9,9.8,9.4,9.8,9.3,9.7
6997,isramax-tchernikhovski-apartment,8.7,8.6,9.1,8.6,8.2,8.2,8.8,8.4
6998,apt-in-quality-complex-pool-sea-view-beach-access,0,0,0,0,0,0,0,0
6999,amazing-2-bedrooms-apartment-in-the-down-town,0,0,0,0,0,0,0,9.5
7000,ronens-138-13,0,0,0,0,0,0,0,6.9
7001,live-at-tlv,0,0,0,0,0,0,0,9.1
7002,magnifique-studio-avec-grande-terasse-a-tel-aviv,0,0,0,0,0,0,0,7.8
7003,the-vista-at-hilton-tel-aviv,7.5,7.5,8,8.2,7.3,8.6,5,7.9
7004,amazing-3bedrooms-2-baths-balcony-and-parking-prv,8.2,8.6,8.2,8.5,8.2,9.5,7.5,8.4
7005,isramax-tchernikhovski-apartment,8.7,8.6,9.1,8.6,8.2,8.2,8.8,8.4
7006,apt-in-quality-complex-pool-sea-view-beach-access,0,0,0,0,0,0,0,0
7007,amazing-2-bedrooms-apartment-in-the-down-town,0,0,0,0,0,0,0,0
7008,daniel-beach-view-boutique-apt,9,9.1,8.9,9.2,8.4,9.6,7.5,9
7009,beach-front-dream-penthouse-pool-amp-gym-amp-parking,0,0,0,0,0,0,0,1
7010,apartments-petah-tiqwa,8.7,7.8,7.8,7.9,7.8,8.5,8.8,7.9
7011,beautiful-interior-with-fantastic-private-outdoor-space,0,0,0,0,0,0,0,0
7012,last-minute-herzliya,10,9,9,9,9.4,10,7.5,9.3
7013,arlozorov-street-32,0,0,0,0,0,0,0,8.2
7014,ben-yehuda-apartment-tel-aviv3,0,0,0,0,0,0,0,7.4
7015,perfect-apartment-on-the-beach,0,0,0,0,0,0,0,9.5
7016,bougrashov-by-the-beach-1-bdr-amp-balcony,0,0,0,0,0,0,0,7.2
7017,privet-garden-guesthouse-on-the-shore-near-by,8.8,7.1,7.5,7.9,7.5,7.5,7.5,7
7018,herzliya-center-studio-apartment,9.4,9.3,9.7,9.1,9,9.3,8.8,9.2
7019,lovely-one-bedroom-near-bograshov-beach,0,0,0,0,0,0,0,6.2
7020,beautiful-apartment-in-tel-aviv,10,8.8,10,10,9.4,10,5,9.5
7021,tlv-port-2-bedroom-apartment-with-a-balcony,10,8.6,9.3,9.3,9.1,9.8,10,9.5
7022,deluxe-2-bedroom-apartment-in-herzylia,0,0,0,0,0,0,0,9
7023,keren-39-s-sea-view-apartment,8.4,8.6,8.4,8.6,7.7,8.4,7.5,7.8
7024,overstay-jaffa-backpackers-hostel,9.1,8.5,8.5,8.2,8.8,8.5,8.2,8.4
7025,balcony-beach-front-boutique-apt,9.2,8.9,9.1,9,8.4,9.8,10,8.9
7026,apartment-with-sea-view-tel-aviv-yafo,9.6,8,8.3,8.3,8,9.7,5,8.3
7027,amazing-apt-heart-of-bat-yam-3min-walk-to-beach,10,10,10,10,10,10,10,10
7028,lovely-apartment-in-the-heart-of-tel-aviv,0,0,0,0,0,0,0,0
7029,florentin-chic-2room-balcony,0,0,0,0,0,0,0,9.4
7030,peaceful-2br-penthouse-in-ben-yehuda-146-by-holyguest,0,0,0,0,0,0,0,0
7031,comfortable-apartment-herzliya,0,0,0,0,0,0,0,9.4
7032,luxury-apartments-in-the-orchid-by-the-beach,0,0,0,0,0,0,0,5.7
7033,gordon-suite-one,0,0,0,0,0,0,0,6.5
7034,luxury-2-bedrooms-apartments-rothschild-balcony,0,0,0,0,0,0,0,7.4
7035,charming-3bdr-apt-with-sea-view-b5,0,0,0,0,0,0,0,7.9
7036,spacious-duplex-in-the-kerem-3-min-from-the-beach,0,0,0,0,0,0,0,9.7
7037,ben-gurion-area-modern-2-bdr-with-balcony,0,0,0,0,0,0,0,8
7038,cozy-2rooms-apartment-city-center-15min-to-beach,9.8,9.3,9.4,9.6,9.4,9.4,10,9.5
7039,water-front-blue-lguna-garden-apartment-2bd,0,0,0,0,0,0,0,0
7040,nordau-blvd-2-bedrooms,0,0,0,0,0,0,0,0
7041,dyrt-kkhvlh-mvl-hym-61-1,0,0,0,0,0,0,0,0
7042,marina-view-one-bedroom-dream-suite,0,0,0,0,0,0,0,9.2
7043,marina-cottage-apartment,0,0,0,0,0,0,0,9
7044,sirkin-beautiful-apartment-super-prime-location,0,0,0,0,0,0,0,8.4
7045,ziv-apartments-malkei-israel-6-a,0,0,0,0,0,0,0,9.7
7046,precious-3br-near-dizengoff-center-by-holyguest,0,0,0,0,0,0,0,5.5
7047,beautiful-3br-penthouse-in-brenner-1-by-holyguest,0,0,0,0,0,0,0,7.7
7048,begin-19-apartment,8.3,8.1,7.9,7.9,8.4,8,9.2,7.8
7049,lively-2br-in-front-of-hilton-beach-by-holyguest,0,0,0,0,0,0,0,0
7050,two-room-apartment-quot-marcheliz-quot-in-bat-yam,0,0,0,0,0,0,0,9.3
7051,jaffa-design-studio,10,9.6,9.8,9.8,9.6,9.8,10,9.6
7052,special-beach-apartment,0,0,0,0,0,0,0,8.1
7053,unique-superb-quiet-apartment-frug-36,0,0,0,0,0,0,0,10
7054,ritz-carlton-luxury-apartment,10,9.5,9.8,9.8,9.5,10,8.1,9.6
7055,luxury-sea-view-2br-balcony-amp-pool-berrystays,0,0,0,0,0,0,0,0
7056,cozy-studio-quot-de-shalit-quot,8.7,7.6,7.4,7.9,7.9,8.9,10,7.8
7057,ellis-apartment-amazing-loft-with-seaview-18-stairs-tothe-beach,0,0,0,0,0,0,0,0
7058,hotel34,7.1,4.5,5,4.8,5,7.8,10,5.1
7059,butik-on-the-beach-bt-ym,9.2,9.2,9.1,9,8.7,8.6,7.5,8.9
7060,beit-david,0,0,0,0,0,0,0,9.3
7061,sea-n-39-rent-rupin-45,0,0,0,0,0,0,0,9.2
7062,rotem-shani-by-holyguest-luxury-1br-condo,0,0,0,0,0,0,0,5.7
7063,stunning-1-bdr-w-47-balcony-amp-parking-on-sheinkin-st,7.5,8.4,8.6,8.6,7.7,9.3,10,8.3
7064,prime-location-1bdr-close-to-bograshov-amp-the-beach,0,0,0,0,0,0,0,7.5
7065,extraordinary-1br-in-geula-by-holyguest,0,0,0,0,0,0,0,0
7066,bright-1br-in-ben-yehuda-33-by-holyguest,0,0,0,0,0,0,0,9.2
7067,isramax-apartment-near-the-beach,0,0,0,0,0,0,0,7.7
7068,airtlv-arlozorov-apartment-39-s,0,0,0,0,0,0,0,0
7069,namaste,9.8,9.3,9.8,9.6,9.5,8.8,10,9.4
7070,fabulous-corner-market-by-tlv2rent,0,0,0,0,0,0,0,8
7071,beach-apartment-prime-location-terrace-amp-sea-view,0,0,0,0,0,0,0,8
7072,superbe-apt-avec-terrasse-tres-proche-de-la-mer,0,0,0,0,0,0,0,8
7073,16-harakevet-street-by-beach-apartments-tlv,0,0,0,0,0,0,0,9
7074,gordon-area-suite-four,7.1,7.7,7.8,7.8,7,9.1,5,6.7
7075,boheme-3br-in-florentine-by-holyguest,0,0,0,0,0,0,0,8
7076,beautiful-sunny-3-bedrooms-in-font-of-the-beach,0,0,0,0,0,0,0,6.3
7077,amazing-1-bdr-w-47-balcony-amp-parking-on-sheinkin-st,0,0,0,0,0,0,0,7.3
7078,luxury-loft-by-the-beach,0,0,0,0,0,0,0,8.8
7079,prestige-5br-huge-villa-amazing-pool,0,0,0,0,0,0,0,0
7080,meirs-artist-studio,9.6,9.5,9.4,8.8,9.7,9.5,10,9.5
7081,fun-family-house-in-neve-amal-herzlyia,0,0,0,0,0,0,0,0
7082,loft-in-tlv,9.5,9.2,8.5,8.6,8.7,9.5,10,8.8
7083,vip-apartment,0,0,0,0,0,0,0,8.6
7084,beach-front-tel-aviv-bat-yam-apartment-39,0,0,0,0,0,0,0,3
7085,feelhome-ben-yehuda-hayarkon-trumpledor,0,0,0,0,0,0,0,0
7086,frug-34,0,0,0,0,0,0,0,6.8
7087,tlv-living-apartment,0,0,0,0,0,0,0,8.9
7088,28-harav-ahronson-street,8,5.8,6.8,7,6.5,8.8,10,6.5
7089,quiet-2br-in-rashi-30-by-holyguest,0,0,0,0,0,0,0,0
7090,luxury-tower-beach-view-high-floor-breathtaking,0,0,0,0,0,0,0,9.9
7091,colony-beach-apartment-bt-ym,0,0,0,0,0,0,0,7
7092,feelhome-penthouse-dizengoff,0,0,0,0,0,0,0,7.7
7093,modern-amp-sunny-1-bdr-w-balcony-and-parking,0,0,0,0,0,0,0,7.6
7094,49-abarbanel-by-beach-apartments-tlv,0,0,0,0,0,0,0,8.6
7095,chic-neve-tzedek-3br-parking-with-spacious-terrace-by-homey,0,0,0,0,0,0,0,8
7096,very-bright-one-bdr-w-47-balcony-close-to-the-beach,0,0,0,0,0,0,0,7.4
7097,apart-tlv-47-bat-yam-beach-front-834,0,0,0,0,0,0,0,8.9
7098,dave-tlv-by-brown-hotels,9.5,8.6,8.8,8.7,8.4,9.5,9.4,8.8
7099,nomi-suites-marina-sea-view,0,0,0,0,0,0,0,9
7100,49-abarbanel-by-beach-apartments-tlv,0,0,0,0,0,0,0,8.6
7101,chic-neve-tzedek-3br-parking-with-spacious-terrace-by-homey,0,0,0,0,0,0,0,8
7102,very-bright-one-bdr-w-47-balcony-close-to-the-beach,0,0,0,0,0,0,0,7.4
7103,apart-tlv-47-bat-yam-beach-front-834,0,0,0,0,0,0,0,8.9
7104,nomi-suites-marina-sea-view,0,0,0,0,0,0,0,9
7105,dyrt-nvp-tl-byb-view-apartment-tel-aviv,0,0,0,0,0,0,0,0
7106,brand-new-1bdr-w-47-balcony-amp-parking-on-sheinkin-st,0,0,0,0,0,0,0,8.3
7107,dyrt-nvpsh-bmrynh-vylg-bhrtslyh,0,0,0,0,0,0,0,6.6
7108,gorgeous-by-the-beach,0,0,0,0,0,0,0,0
7109,sirkin-47-frishman-stylish-apartment-by-the-beach,0,0,0,0,0,0,0,8.5
7110,short-stay,0,0,0,0,0,0,0,4.7
7111,allenby-36-residence-garden,9.3,8.9,9.2,9.1,8.5,9.5,10,8.8
7112,tlvvila,0,0,0,0,0,0,0,10
7113,veller-rienes,0,0,0,0,0,0,0,9.3
7114,dyrh-mvl-hym-61-3,0,0,0,0,0,0,0,6.8
7115,town-apartments-by-zvieli-hotels-tel-aviv,9.2,8,8.3,8.7,8.3,9.8,7.5,8.7
7116,gordon-beach-2br-duplex-by-holyguest,0,0,0,0,0,0,0,7.7
7117,sea-view-amp-sunset,0,0,0,0,0,0,0,0
7118,very-nice-1-bdr-apartment-2-min-from-the-beach,0,0,0,0,0,0,0,8.9
7119,ben-yehuda-sunny-apartment-with-balcony,0,0,0,0,0,0,0,8.5
7120,3-bedrooms-apt-balcony-amp-parking-near-banana-beach,8.9,8.8,8.8,9.4,9.1,9.4,8.8,8.6
7121,holyguest-luminous-amp-spacious-gordon-beach,0,0,0,0,0,0,0,7.7
7122,cute-apartment-best-location-10-min-from-tlv,0,0,0,0,0,0,0,0
7123,sea-view-private-suite-with-terrace,0,0,0,0,0,0,0,8.7
7124,townhouse-tel-aviv,8.9,7.6,8,8,7.6,9.3,7.5,8
7125,new-luxus-best-suit-2-minutes-fromtel-aviv,0,0,0,0,0,0,0,5
7126,2-bedroom-hilton-beach,0,0,0,0,0,0,0,0
7127,airtlv-ben-asher-apartments,0,0,0,0,0,0,0,10
7128,rabin-square-by-tlv2rent,0,0,0,0,0,0,0,0
7129,the-playground-by-tlv2rent-tel-aviv-yafo12345678910,0,0,0,0,0,0,0,0
7130,white-city-loft-13,0,0,0,0,0,0,0,0
7131,four-bedroom-apartment,7.2,7,8,7.1,7.3,6.8,2.5,7.1
7132,sea-view-deluxe,0,0,0,0,0,0,0,9
7133,light-designed-apartment-with-2-balconies,7.9,8.3,7.1,8.3,8.8,9.6,5,8.2
7134,deluxe-apartment-in-top-tel-aviv-neighbourhood,0,0,0,0,0,0,0,10
7135,amazing-apartment-with-privat-pool-and-parking,8.3,9.2,8.8,9.8,9,10,8.8,9.2
7136,6-tankhum-by-beach-apartments-tlv,0,0,0,0,0,0,0,7
7137,old-north-boutique-apartment,0,0,0,0,0,0,0,8
7138,veller-sirkin,0,0,0,0,0,0,0,0
7139,hbyt-bnkhlh-bnymyn,0,0,0,0,0,0,0,9.8
7140,dyrh-mvl-hym-tl-byb-bt-ym,0,0,0,0,0,0,0,0
7141,holyguest-designer-house-with-amazing-rooftop,10,10,10,10,10,10,10,10
7142,stylish-3-bdr-apartment-in-front-of-the-beach,0,0,0,0,0,0,0,7.1
7143,ben-yehuda-cosy-2bdr-amp-parking-close-the-beach,0,0,0,0,0,0,0,9
7144,feelhome-israel-apartments-gordon-beach,0,0,0,0,0,0,0,8.4
7145,3-ma-39-on-street-by-beach-apartments-tlv,0,0,0,0,0,0,0,8.4
7146,dreamtlv-apartments-ben-yehuda-175,0,0,0,0,0,0,0,9.2
7147,city-center-beach-amp-balcony,0,0,0,0,0,0,0,10
7148,216-apartment-on-the-beach,0,0,0,0,0,0,0,0
7149,brand-new-bauhaus-living-with-balcony-and-a-roof-top,0,0,0,0,0,0,0,5.8
7150,superbe-apt-avec-terrasse-gordon-beach,0,0,0,0,0,0,0,8.2
7151,eclectic-vision-by-tlv2rent,0,0,0,0,0,0,0,0
7152,design-apartment-parking-included-2bedrooms-tl30,0,0,0,0,0,0,0,10
7153,138-936,0,0,0,0,0,0,0,8.7
7154,andromeda-hill-amazing-suite-tl-byb-ypv12,0,0,0,0,0,0,0,9.3
7155,beach-front-luxurious-and-cosy-apt-in-the-heart-of-tlv,0,0,0,0,0,0,0,0
7156,industrial-chic-2br-in-dizengoff-35-by-holyguest,0,0,0,0,0,0,0,0
7157,pleasant-3br-in-carmelit-9-by-holyguest,0,0,0,0,0,0,0,0
7158,hbyt-shl-gvth-mkhvp-mtsytsym,0,0,0,0,0,0,0,9.8
7159,brand-new-2-bedrooms-4min-from-hilton-beach-tl55,0,0,0,0,0,0,0,0
7160,city-apartment-central-location,10,10,10,10,8.3,10,10,10
7161,beachfront-property-with-balcony-and-pool-access,0,0,0,0,0,0,0,7
7162,kvartira-1-5k,0,0,0,0,0,0,0,0
7163,spat-holon,7.5,7.2,7.8,7.8,7.2,7.5,10,6.6
7164,cosy-and-sunny-apartment-in-nevet-tsedek-with-pool,0,0,0,0,0,0,0,8.9
7165,holyguest-luxury-2-bed-2-bath-2-min-to-the-beach,0,0,0,0,0,0,0,9
7166,designer-bauhaus-house,0,0,0,0,0,0,0,0
7167,hovevei-tsion-41,0,0,0,0,0,0,0,0
7168,new-luxus-best-suit-2-minutes-fromtel-aviv,0,0,0,0,0,0,0,5
7169,2-bedroom-hilton-beach,0,0,0,0,0,0,0,0
7170,rabin-square-by-tlv2rent,0,0,0,0,0,0,0,0
7171,the-playground-by-tlv2rent-tel-aviv-yafo12345678910,0,0,0,0,0,0,0,0
7172,white-city-loft-13,0,0,0,0,0,0,0,0
7173,four-bedroom-apartment,7.2,7,8,7.1,7.3,6.8,2.5,7.1
7174,sea-view-deluxe,0,0,0,0,0,0,0,0
7175,veller-sirkin,0,0,0,0,0,0,0,0
7176,hbyt-bnkhlh-bnymyn,0,0,0,0,0,0,0,9.8
7177,dyrh-mvl-hym-tl-byb-bt-ym,0,0,0,0,0,0,0,0
7178,holyguest-designer-house-with-amazing-rooftop,10,10,10,10,10,10,10,10
7179,stylish-3-bdr-apartment-in-front-of-the-beach,0,0,0,0,0,0,0,7.1
7180,ben-yehuda-cosy-2bdr-amp-parking-close-the-beach,0,0,0,0,0,0,0,9
7181,feelhome-israel-apartments-gordon-beach,0,0,0,0,0,0,0,8.4
7182,3-ma-39-on-street-by-beach-apartments-tlv,0,0,0,0,0,0,0,8.4
7183,dreamtlv-apartments-ben-yehuda-175,0,0,0,0,0,0,0,9.2
7184,city-center-beach-amp-balcony,0,0,0,0,0,0,0,0
7185,216-apartment-on-the-beach,0,0,0,0,0,0,0,0
7186,brand-new-bauhaus-living-with-balcony-and-a-roof-top,0,0,0,0,0,0,0,5.8
7187,your-home-away-from-home-rmt-gn,0,0,0,0,0,0,0,9.3
7188,home-of-art-in-neve-tzedek-heart-by-sea-n-39-rent,0,0,0,0,0,0,0,9
7189,charming-1-bdr-with-balcon-close-to-hilton-beach,8,8,8.6,8.2,7.3,9.5,6.2,7.5
7190,pinsker-46,0,0,0,0,0,0,0,10
7191,feelhome-ben-yehuda-gordon-beach,0,0,0,0,0,0,0,6.8
7192,keren-apartment,0,0,0,0,0,0,0,9.6
7193,bold-amp-beautiful-1br-in-ben-yehuda-by-holyguest,0,0,0,0,0,0,0,2
7194,apartments4you-leonardo-11,0,0,0,0,0,0,0,0
